CustomerID,Recency,Frequency,Monetary,Time,r_quartile,f_quartile,m_quartile,t_quartile,RFM_score,RFM_Total,Cluster
16924,22,81,829.89,3,2,2,2,4,2224,10,1
16926,372,14,230.25,1,4,4,4,4,4444,16,0
16927,116,6,543.05,3,3,4,3,4,3434,14,0
16928,81,204,2814.7,9,3,1,1,2,3112,7,1
16929,4,77,1295.39,5,1,2,2,3,1223,8,2
16930,27,53,378.89,2,2,2,3,4,2234,11,1
16931,6,886,4554.87,13,1,1,1,1,1111,4,2
16932,54,48,150.23,1,3,2,4,4,3244,13,1
16933,2,44,563.23,2,1,2,3,4,1234,10,2
16934,55,61,931.03,1,3,2,2,4,3224,11,1
16936,26,56,261.9,1,2,2,4,4,2244,12,1
16938,9,235,2711.68,3,1,1,1,4,1114,7,2
16940,53,305,3049.88,3,3,1,1,4,3114,9,2
16942,13,277,1904.99,5,1,1,1,3,1113,6,2
16943,212,33,816.73,3,4,3,2,4,4324,13,1
16945,22,249,4345.5,10,2,1,1,1,2111,5,2
16947,236,21,406.48,1,4,3,3,4,4334,14,0
16948,139,19,435.02,3,3,3,3,4,3334,13,0
16949,4,60,1286.27,6,1,2,2,3,1223,8,2
16950,57,42,1178.56,3,3,2,2,4,3224,11,1
16951,135,86,1277.75,2,3,2,2,4,3224,11,1
16952,110,16,167.61,1,3,4,4,4,3444,15,0
16953,31,1,20.8,1,2,4,4,4,2444,14,0
16954,1,54,2085.08,6,1,2,1,3,1213,7,2
16955,185,25,518.67,3,4,3,3,4,4334,14,0
16956,18,16,308.74,1,1,4,3,4,1434,12,1
16957,240,16,416.64,2,4,4,3,4,4434,15,0
16959,88,7,117.35,1,3,4,4,4,3444,15,0
16960,39,101,507.05,3,2,1,3,4,2134,10,1
16961,117,14,234.17,1,3,4,4,4,3444,15,0
16963,188,7,110.55,1,4,4,4,4,4444,16,0
16965,227,26,201.19,1,4,3,4,4,4344,15,0
16966,9,28,2154.97,6,1,3,1,3,1313,8,2
16967,190,21,319.02,1,4,3,3,4,4334,14,0
16968,5,31,439.43,2,1,3,3,4,1334,11,1
16969,40,42,650.41,3,2,2,2,4,2224,10,1
16971,39,41,357.21,1,2,2,3,4,2234,11,1
16976,268,2,251.52,1,4,4,4,4,4444,16,0
16978,78,39,344.33,1,3,3,3,4,3334,13,1
16979,4,89,1852,5,1,2,1,3,1213,7,2
16980,256,81,1028.46,2,4,2,2,4,4224,12,1
16982,61,22,384.06,1,3,3,3,4,3334,13,1
16983,13,143,1905.87,6,1,1,1,3,1113,6,2
16984,89,400,4459.52,2,3,1,1,4,3114,9,2
16985,18,120,5464.12,7,1,1,1,2,1112,5,2
16986,30,3,1873.2,1,2,4,1,4,2414,11,0
16987,4,128,1616.8,4,1,1,1,3,1113,6,2
16988,6,7,126.12,1,1,4,4,4,1444,13,0
16989,8,12,1133.25,5,1,4,2,3,1423,10,1
16990,219,1,179,1,4,4,4,4,4444,16,0
16992,11,93,1614.31,4,1,2,1,3,1213,7,2
16996,31,37,1456.96,5,2,3,2,3,2323,10,1
16997,289,12,702,2,4,4,2,4,4424,14,0
16998,150,4,295,3,4,4,4,4,4444,16,0
16999,24,23,484.82,2,2,3,3,4,2334,12,1
17001,1,169,3989.57,11,1,1,1,1,1111,4,2
17002,86,49,1493.73,3,3,2,2,4,3224,11,1
17004,47,43,1312.14,2,2,2,2,4,2224,10,1
17006,5,44,781.78,3,1,2,2,4,1224,9,2
17007,51,52,889.93,4,2,2,2,3,2223,9,1
17010,19,11,195.36,1,2,4,4,4,2444,14,0
17011,31,15,270.9,1,2,4,4,4,2444,14,0
17014,9,72,583.43,3,1,2,3,4,1234,10,1
17015,29,214,1838.61,3,2,1,1,4,2114,8,2
17017,3,252,8694.26,10,1,1,1,1,1111,4,2
17018,41,16,920.1,2,2,4,2,4,2424,12,1
17019,12,228,1258.08,4,1,1,2,3,1123,7,2
17022,32,7,71,1,2,4,4,4,2444,14,0
17024,46,3,95.85,3,2,4,4,4,2444,14,0
17025,61,9,357.77,2,3,4,3,4,3434,14,0
17026,186,4,154.83,2,4,4,4,4,4444,16,0
17027,79,148,877.56,5,3,1,2,3,3123,9,1
17029,111,2,716,2,3,4,2,4,3424,13,0
17030,64,11,146.87,1,3,4,4,4,3444,15,0
17031,12,22,380.35,2,1,3,3,4,1334,11,1
17033,87,28,1030.14,3,3,3,2,4,3324,12,1
17034,17,30,745.52,3,1,3,2,4,1324,10,1
17035,246,28,433.53,2,4,3,3,4,4334,14,0
17037,88,75,1267.32,1,3,2,2,4,3224,11,1
17038,31,22,112.4,1,2,3,4,4,2344,13,0
17040,138,15,449.73,1,3,4,3,4,3434,14,0
17041,27,69,1071.49,3,2,2,2,4,2224,10,1
17042,3,97,1036.58,5,1,2,2,3,1223,8,2
17043,33,102,1735.18,4,2,1,1,3,2113,7,1
17044,26,6,948.48,1,2,4,2,4,2424,12,1
17045,114,22,339.44,3,3,3,3,4,3334,13,0
17046,158,22,642.02,1,4,3,3,4,4334,14,0
17047,86,65,1100.9,2,3,2,2,4,3224,11,1
17048,118,43,925.35,3,3,2,2,4,3224,11,1
17049,3,317,5655.03,8,1,1,1,2,1112,5,2
17050,97,308,3185.64,5,3,1,1,3,3113,8,1
17051,195,42,240.89,1,4,2,4,4,4244,14,0
17052,29,83,399.09,1,2,2,3,4,2234,11,1
17053,131,13,498.48,1,3,4,3,4,3434,14,0
17054,29,83,1356.33,4,2,2,2,3,2223,9,1
17058,82,62,1179.89,3,3,2,2,4,3224,11,1
17059,30,514,3080.39,5,2,1,1,3,2113,7,2
17060,267,5,234.24,1,4,4,4,4,4444,16,0
17061,74,99,5232.23,6,3,1,1,3,3113,8,1
17062,314,69,533.33,2,4,2,3,4,4234,13,1
17063,22,78,1461.14,4,2,2,2,3,2223,9,1
17064,59,61,855.45,3,3,2,2,4,3224,11,1
17068,13,296,4552.14,11,1,1,1,1,1111,4,2
17069,29,143,2709.7,5,2,1,1,3,2113,7,2
17070,115,62,304.24,1,3,2,3,4,3234,12,1
17071,29,140,2429.03,8,2,1,1,2,2112,6,2
17073,18,174,1446.09,4,1,1,2,3,1123,7,2
17075,18,77,834.12,4,1,2,2,3,1223,8,1
17076,37,25,841.08,3,2,3,2,4,2324,11,1
17078,37,28,378.2,1,2,3,3,4,2334,12,1
17079,79,2,118.8,1,3,4,4,4,3444,15,0
17080,23,8,287.62,2,2,4,4,4,2444,14,0
17081,26,63,288.91,2,2,2,4,4,2244,12,1
17082,34,81,2003.85,2,2,2,1,4,2214,9,1
17083,110,52,1405.78,2,3,2,2,4,3224,11,1
17084,36,149,2747.99,1,2,1,1,4,2114,8,2
17085,124,186,1562.4,4,3,1,2,3,3123,9,1
17086,8,96,2050.08,3,1,2,1,4,1214,8,2
17088,29,115,1991.01,4,2,1,1,3,2113,7,1
17090,5,61,1974.65,6,1,2,1,3,1213,7,2
17091,3,195,3827.76,7,1,1,1,2,1112,5,2
17092,51,124,1774.03,4,2,1,1,3,2113,7,1
17094,323,14,302,1,4,4,3,4,4434,15,0
17095,23,74,1324.16,3,2,2,2,4,2224,10,1
17096,16,48,1022.13,4,1,2,2,3,1223,8,1
17100,19,65,971.74,1,2,2,2,4,2224,10,1
17101,11,42,1621.73,3,1,2,1,4,1214,8,2
17102,262,1,25.5,1,4,4,4,4,4444,16,0
17105,160,90,665.78,2,4,2,2,4,4224,12,1
17107,34,416,10797.48,5,2,1,1,3,2113,7,2
17109,30,116,881.29,3,2,1,2,4,2124,9,1
17110,166,12,163.3,1,4,4,4,4,4444,16,0
17111,48,29,231.61,1,2,3,4,4,2344,13,1
17114,6,123,801.12,8,1,1,2,2,1122,6,2
17115,9,39,837.5,3,1,3,2,4,1324,10,1
17117,289,9,116.2,1,4,4,4,4,4444,16,0
17118,318,10,157.02,1,4,4,4,4,4444,16,0
17119,4,35,606.91,2,1,3,3,4,1334,11,2
17120,234,18,307.46,1,4,3,3,4,4334,14,0
17122,120,7,138.32,1,3,4,4,4,3444,15,0
17123,162,9,345.3,1,4,4,3,4,4434,15,0
17124,186,31,294.24,1,4,3,4,4,4344,15,0
17125,51,35,230.5,1,2,3,4,4,2344,13,1
17126,153,248,989.45,3,4,1,2,4,4124,11,1
17128,335,14,157.09,1,4,4,4,4,4444,16,0
17131,6,134,2463.17,4,1,1,1,3,1113,6,2
17133,16,27,4892.24,5,1,3,1,3,1313,8,2
17134,107,23,413.2,2,3,3,3,4,3334,13,0
17135,17,52,1139.73,4,1,2,2,3,1223,8,1
17138,276,24,380.5,1,4,3,3,4,4334,14,0
17139,16,477,10650.77,8,1,1,1,2,1112,5,2
17140,248,18,454.12,1,4,3,3,4,4334,14,0
17142,240,15,579,1,4,4,3,4,4434,15,0
17144,2,48,984.57,2,1,2,2,4,1224,9,2
17146,106,35,749.78,3,3,3,2,4,3324,12,1
17147,23,81,1714.59,4,2,2,1,3,2213,8,1
17148,52,9,124.88,1,3,4,4,4,3444,15,0
17152,195,14,1689.5,2,4,4,1,4,4414,13,1
17153,25,14,213.78,1,2,4,4,4,2444,14,0
17154,76,23,329.34,1,3,3,3,4,3334,13,0
17155,18,20,251.7,2,1,3,4,4,1344,12,1
17157,8,13,319,2,1,4,3,4,1434,12,1
17158,33,67,1266.97,3,2,2,2,4,2224,10,1
17159,22,101,1538.88,3,2,1,2,4,2124,9,1
17160,32,229,3518.03,4,2,1,1,3,2113,7,2
17162,29,104,1715.46,6,2,1,1,3,2113,7,1
17163,22,5,293.1,2,2,4,4,4,2444,14,0
17164,33,144,2467.35,5,2,1,1,3,2113,7,2
17165,285,10,158.68,1,4,4,4,4,4444,16,0
17166,39,12,206.34,2,2,4,4,4,2444,14,0
17169,58,54,835.78,2,3,2,2,4,3224,11,1
17171,290,16,224.91,1,4,4,4,4,4444,16,0
17172,79,15,317.76,1,3,4,3,4,3434,14,0
17173,6,86,3766.6,5,1,2,1,3,1213,7,2
17174,218,4,59.9,1,4,4,4,4,4444,16,0
17175,45,63,1443.69,4,2,2,2,3,2223,9,1
17176,202,15,306.13,1,4,4,3,4,4434,15,0
17179,179,80,711.79,3,4,2,2,4,4224,12,1
17180,57,125,783.97,3,3,1,2,4,3124,10,1
17181,58,23,239.92,2,3,3,4,4,3344,14,0
17183,8,73,3347.31,4,1,2,1,3,1213,7,2
17186,47,2,144,1,2,4,4,4,2444,14,0
17187,227,10,203.95,1,4,4,4,4,4444,16,0
17188,12,84,2474.23,4,1,2,1,3,1213,7,2
17189,107,60,383.75,2,3,2,3,4,3234,12,1
17190,59,19,444.74,2,3,3,3,4,3334,13,1
17191,29,236,2093.68,5,2,1,1,3,2113,7,2
17193,36,32,1699.3,4,2,3,1,3,2313,9,1
17194,274,29,262.62,2,4,3,4,4,4344,15,0
17197,30,29,1013.01,1,2,3,2,4,2324,11,1
17198,24,96,692.22,2,2,2,2,4,2224,10,1
17201,54,38,289.78,1,3,3,4,4,3344,14,1
17203,36,148,3560.08,2,2,1,1,4,2114,8,2
17204,176,57,1564.56,3,4,2,2,4,4224,12,1
17205,54,13,384.08,1,3,4,3,4,3434,14,0
17206,54,7,204.24,1,3,4,4,4,3444,15,0
17211,27,211,2317.22,6,2,1,1,3,2113,7,2
17212,254,4,226.85,1,4,4,4,4,4444,16,0
17213,41,157,2781.23,4,2,1,1,3,2113,7,2
17214,61,101,1059.12,5,3,1,2,3,3123,9,1
17217,235,9,113.5,1,4,4,4,4,4444,16,0
17218,5,271,1951.97,6,1,1,1,3,1113,6,2
17219,32,25,114.23,1,2,3,4,4,2344,13,0
17220,25,467,3187.55,9,2,1,1,2,2112,6,2
17221,8,62,334.48,2,1,2,3,4,1234,10,1
17222,66,27,328.65,1,3,3,3,4,3334,13,1
17223,311,48,416.89,2,4,2,3,4,4234,13,0
17226,309,21,393.49,1,4,3,3,4,4334,14,0
17227,19,47,939.32,6,2,2,2,3,2223,9,1
17228,16,208,1906.09,6,1,1,1,3,1113,6,2
17229,97,47,318.76,2,3,2,3,4,3234,12,1
17230,265,69,3638.41,3,4,2,1,4,4214,11,1
17231,13,531,3124.72,9,1,1,1,2,1112,5,2
17232,3,35,417.77,2,1,3,3,4,1334,11,2
17233,36,25,190.88,1,2,3,4,4,2344,13,0
17234,183,14,149.89,1,4,4,4,4,4444,16,0
17235,26,29,550.06,2,2,3,3,4,2334,12,1
17236,13,105,916.13,6,1,1,2,3,1123,7,2
17237,12,19,314.69,1,1,3,3,4,1334,11,1
17238,3,555,3719.1,10,1,1,1,1,1111,4,2
17239,313,15,382.5,1,4,4,3,4,4434,15,0
17242,109,40,1135.04,2,3,3,2,4,3324,12,1
17243,2,387,8540.05,12,1,1,1,1,1111,4,2
17244,54,31,954.9,1,3,3,2,4,3324,12,1
17245,205,9,171.45,1,4,4,4,4,4444,16,0
17247,16,54,280.09,1,1,2,4,4,1244,11,1
17248,121,69,318.65,1,3,2,3,4,3234,12,1
17250,4,56,381.97,2,1,2,3,4,1234,10,2
17251,363,37,269.83,1,4,3,4,4,4344,15,0
17252,117,86,348.91,2,3,2,3,4,3234,12,1
17253,19,18,178.26,1,2,3,4,4,2344,13,0
17254,5,111,271.19,2,1,1,4,4,1144,10,2
17255,41,74,291.48,2,2,2,4,4,2244,12,1
17256,108,16,240,2,3,4,4,4,3444,15,0
17259,149,116,581.23,2,4,1,3,4,4134,12,1
17262,53,12,1253.36,4,3,4,2,3,3423,12,1
17263,209,23,63.44,1,4,3,4,4,4344,15,0
17265,139,122,550.01,2,3,1,3,4,3134,11,1
17266,3,73,296.58,2,1,2,4,4,1244,11,2
17267,128,37,317.2,1,3,3,3,4,3334,13,0
17268,108,6,763.64,3,3,4,2,4,3424,13,0
17272,43,114,2148.63,3,2,1,1,4,2114,8,1
17274,36,25,107.82,1,2,3,4,4,2344,13,0
17277,228,69,1065.35,2,4,2,2,4,4224,12,1
17278,242,15,246.04,1,4,4,4,4,4444,16,0
17279,58,9,187.83,1,3,4,4,4,3444,15,0
17282,131,89,1685.46,3,3,2,1,4,3214,10,1
17284,61,291,1647.48,5,3,1,1,3,3113,8,1
17286,22,44,151.37,1,2,2,4,4,2244,12,1
17287,27,122,1049.06,6,2,1,2,3,2123,8,1
17288,10,140,1417.63,6,1,1,2,3,1123,7,2
17289,32,104,931.02,2,2,1,2,4,2124,9,1
17290,4,96,513.01,2,1,2,3,4,1234,10,2
17291,309,1,550.8,1,4,4,3,4,4434,15,0
17293,9,132,1854.06,8,1,1,1,2,1112,5,2
17295,29,68,547,2,2,2,3,4,2234,11,1
17297,18,49,128.18,1,1,2,4,4,1244,11,1
17298,102,30,498.42,1,3,3,3,4,3334,13,1
17299,12,55,656.61,4,1,2,2,3,1223,8,1
17301,22,59,163.24,1,2,2,4,4,2244,12,1
17302,15,79,1135.63,4,1,2,2,3,1223,8,1
17303,362,53,250.04,1,4,2,4,4,4244,14,0
17306,11,66,8631.31,10,1,2,1,1,1211,5,2
17309,96,12,82.75,1,3,4,4,4,3444,15,0
17311,79,55,1384.85,2,3,2,2,4,3224,11,1
17312,139,14,644.3,1,3,4,3,4,3434,14,0
17313,32,24,2328.84,1,2,3,1,4,2314,10,1
17314,25,131,2527.92,7,2,1,1,2,2112,6,2
17315,2,471,6281.23,13,1,1,1,1,1111,4,2
17317,47,9,2600.34,2,2,4,1,4,2414,11,1
17320,101,73,1200.62,3,3,2,2,4,3224,11,1
17321,9,99,657.16,2,1,1,2,4,1124,8,2
17323,16,195,906.52,6,1,1,2,3,1123,7,2
17324,18,49,986.48,3,1,2,2,4,1224,9,1
17325,281,6,96.8,1,4,4,4,4,4444,16,0
17329,15,33,523.11,2,1,3,3,4,1334,11,1
17330,23,6,363.9,2,2,4,3,4,2434,13,0
17331,124,1,175.2,1,3,4,4,4,3444,15,0
17333,86,28,494.25,1,3,3,3,4,3334,13,1
17334,303,11,307.02,1,4,4,3,4,4434,15,0
17337,152,521,1981.06,4,4,1,1,3,4113,9,1
17338,18,721,6493.54,8,1,1,1,2,1112,5,2
17339,95,9,243.36,2,3,4,4,4,3444,15,0
17340,30,407,12353.29,7,2,1,1,2,2112,6,2
17341,157,157,682.29,2,4,1,2,4,4124,11,1
17343,356,17,193.64,1,4,4,4,4,4444,16,0
17344,47,31,157.62,1,2,3,4,4,2344,13,0
17345,16,83,519.69,3,1,2,3,4,1234,10,1
17346,4,483,2622.88,9,1,1,1,2,1112,5,2
17347,87,1,228.96,1,3,4,4,4,3444,15,0
17348,15,213,1156.6,3,1,1,2,4,1124,8,2
17349,180,8,98.25,1,4,4,4,4,4444,16,0
17350,9,70,1281.32,2,1,2,2,4,1224,9,2
17351,37,27,587.15,3,2,3,3,4,2334,12,1
17353,130,8,1740,2,3,4,1,4,3414,12,0
17354,51,16,1393.06,1,2,4,2,4,2424,12,1
17356,312,19,178.22,1,4,3,4,4,4344,15,0
17357,25,44,384.39,1,2,2,3,4,2234,11,1
17358,304,58,360.81,2,4,2,3,4,4234,13,0
17359,12,15,127.86,1,1,4,4,4,1444,13,0
17360,18,125,568.24,2,1,1,3,4,1134,9,1
17361,50,29,488.2,3,2,3,3,4,2334,12,1
17362,240,35,312.23,2,4,3,3,4,4334,14,0
17364,1,406,4462.68,7,1,1,1,2,1112,5,2
17365,13,465,4767.36,7,1,1,1,2,1112,5,2
17367,239,33,167.55,1,4,3,4,4,4344,15,0
17368,24,107,1878.87,5,2,1,1,3,2113,7,2
17370,73,33,446.18,2,3,3,3,4,3334,13,1
17371,18,86,418.4,2,1,2,3,4,1234,10,1
17372,41,251,1337.18,5,2,1,2,3,2123,8,1
17373,41,57,646.92,4,2,2,2,3,2223,9,1
17374,219,28,495.77,2,4,3,3,4,4334,14,0
17375,200,69,400.1,3,4,2,3,4,4234,13,1
17376,71,24,203.2,2,3,3,4,4,3344,14,0
17377,24,404,4058.32,8,2,1,1,2,2112,6,2
17379,12,78,389.72,1,1,2,3,4,1234,10,1
17381,9,109,20275.61,13,1,1,1,1,1111,4,2
17382,66,2,65.4,1,3,4,4,4,3444,15,0
17383,5,49,193.39,1,1,2,4,4,1244,11,1
17384,20,15,336.4,2,2,4,3,4,2434,13,1
17385,15,45,256.11,1,1,2,4,4,1244,11,1
17386,8,28,2686.42,4,1,3,1,3,1313,8,2
17387,20,76,746.81,1,2,2,2,4,2224,10,1
17388,78,15,1259.56,4,3,4,2,3,3423,12,1
17389,1,213,31833.68,11,1,1,1,1,1111,4,2
17391,164,3,508.8,1,4,4,3,4,4434,15,0
17392,307,56,417.27,2,4,2,3,4,4234,13,0
17394,220,4,203.87,1,4,4,4,4,4444,16,0
17396,40,27,7330.8,3,2,3,1,4,2314,10,1
17397,23,89,681.41,1,2,2,2,4,2224,10,1
17398,115,38,653.38,3,3,3,2,4,3324,12,1
17400,127,206,2097.84,4,3,1,1,3,3113,8,1
17402,5,59,2633.85,9,1,2,1,2,1212,6,2
17403,37,32,263.92,1,2,3,4,4,2344,13,1
17405,2,82,1031.41,3,1,2,2,4,1224,9,2
17406,334,111,2184.42,2,4,1,1,4,4114,10,1
17408,164,2,32.65,1,4,4,4,4,4444,16,0
17409,185,13,771.85,2,4,4,2,4,4424,14,0
17410,17,64,1214.72,4,1,2,2,3,1223,8,1
17411,13,41,778.94,3,1,2,2,4,1224,9,1
17412,3,66,1258.06,6,1,2,2,3,1223,8,2
17414,44,6,778,2,2,4,2,4,2424,12,0
17415,80,14,507.84,1,3,4,3,4,3434,14,0
17416,30,269,6893.42,6,2,1,1,3,2113,7,2
17418,43,30,463.46,2,2,3,3,4,2334,12,1
17419,12,206,4226.57,8,1,1,1,2,1112,5,2
17420,51,30,598.83,3,2,3,3,4,2334,12,1
17422,17,117,1979.37,6,1,1,1,3,1113,6,2
17423,47,26,698.41,2,2,3,2,4,2324,11,1
17425,20,43,759.17,2,2,2,2,4,2224,10,1
17426,9,271,5037.26,4,1,1,1,3,1113,6,2
17427,72,2,100.8,1,3,4,4,4,3444,15,0
17428,1,328,17256.85,13,1,1,1,1,1111,4,2
17429,129,39,524.92,3,3,3,3,4,3334,13,1
17430,33,14,265.76,2,2,4,4,4,2444,14,0
17431,314,43,403.3,1,4,2,3,4,4234,13,0
17432,19,48,365.76,1,2,2,3,4,2234,11,1
17433,89,54,303.16,1,3,2,3,4,3234,12,1
17434,3,134,2373.82,4,1,1,1,3,1113,6,2
17436,2,9,216.3,2,1,4,4,4,1444,13,1
17438,254,17,388.45,1,4,4,3,4,4434,15,0
17440,157,5,186.42,2,4,4,4,4,4444,16,0
17442,37,135,2248.56,6,2,1,1,3,2113,7,1
17446,177,9,120.9,2,4,4,4,4,4444,16,0
17447,41,36,541.53,2,2,3,3,4,2334,12,1
17449,3,276,2519.21,6,1,1,1,3,1113,6,2
17450,9,336,194390.79,12,1,1,1,1,1111,4,2
17451,2,100,1721.4,5,1,1,1,3,1113,6,2
17453,18,19,486.72,2,1,3,3,4,1334,11,1
17454,193,61,517.53,4,4,2,3,3,4233,12,1
17455,204,8,131.7,1,4,4,4,4,4444,16,0
17456,366,17,249.86,1,4,4,4,4,4444,16,0
17457,127,19,1737.7,5,3,3,1,3,3313,10,1
17458,16,54,316.5,1,1,2,3,4,1234,10,1
17459,44,111,657.3,1,2,1,2,4,2124,9,1
17460,95,29,622.43,5,3,3,3,3,3333,12,1
17461,23,106,735.82,1,2,1,2,4,2124,9,1
17462,61,27,675.69,2,3,3,2,4,3324,12,1
17463,17,208,1875.86,5,1,1,1,3,1113,6,2
17464,159,9,289.96,1,4,4,4,4,4444,16,0
17466,11,41,763.28,2,1,2,2,4,1224,9,1
17468,11,5,137,1,1,4,4,4,1444,13,0
17469,17,88,1870.97,5,1,2,1,3,1213,7,2
17470,45,78,1125.07,5,2,2,2,3,2223,9,1
17472,192,174,697.54,2,4,1,2,4,4124,11,1
17475,80,14,194.37,1,3,4,4,4,3444,15,0
17480,78,29,511.82,1,3,3,3,4,3334,13,1
17481,4,82,1255.59,3,1,2,2,4,1224,9,2
17483,66,21,414.04,3,3,3,3,4,3334,13,0
17486,262,24,396.87,1,4,3,3,4,4334,14,0
17489,59,29,376.64,2,3,3,3,4,3334,13,1
17490,1,76,2092.32,4,1,2,1,3,1213,7,2
17491,2,109,3558.87,8,1,1,1,2,1112,5,2
17492,249,12,374.57,1,4,4,3,4,4434,15,0
17495,8,27,497.56,2,1,3,3,4,1334,11,1
17496,359,10,271.05,1,4,4,4,4,4444,16,0
17498,76,17,272.22,1,3,4,4,4,3444,15,0
17499,290,40,622.88,1,4,3,3,4,4334,14,1
17500,18,5,1138,1,1,4,2,4,1424,11,1
17501,221,18,288.6,1,4,3,4,4,4344,15,0
17502,10,28,689.1,1,1,3,2,4,1324,10,1
17503,3,38,558.96,2,1,3,3,4,1334,11,2
17504,207,127,2997.03,4,4,1,1,3,4113,9,1
17505,162,52,1145.84,2,4,2,2,4,4224,12,1
17506,76,14,302.2,1,3,4,3,4,3434,14,0
17507,262,88,605.58,2,4,2,3,4,4234,13,1
17509,58,364,6083.64,1,3,1,1,4,3114,9,2
17510,25,20,308.48,1,2,3,3,4,2334,12,1
17511,3,963,91062.38,13,1,1,1,1,1111,4,2
17512,29,105,2924.99,7,2,1,1,2,2112,6,2
17513,73,6,513.2,1,3,4,3,4,3434,14,0
17514,129,40,208.65,1,3,3,4,4,3344,14,0
17515,32,87,639.02,4,2,2,3,3,2233,10,1
17516,16,135,764.88,4,1,1,2,3,1123,7,1
17517,309,11,153.94,1,4,4,4,4,4444,16,0
17519,18,82,1844.02,6,1,2,1,3,1213,7,2
17520,54,30,546.81,1,3,3,3,4,3334,13,1
17521,30,45,723.21,3,2,2,2,4,2224,10,1
17522,2,73,1070.71,4,1,2,2,3,1223,8,2
17523,12,33,652.74,1,1,3,2,4,1324,10,1
17524,362,6,145,1,4,4,4,4,4444,16,0
17525,360,9,422.7,1,4,4,3,4,4434,15,0
17526,5,19,1195.9,3,1,3,2,4,1324,10,2
17527,54,47,939.37,4,3,2,2,3,3223,10,1
17528,2,253,3628.5,4,1,1,1,3,1113,6,2
17530,2,390,2367.12,8,1,1,1,2,1112,5,2
17531,191,14,296.7,1,4,4,4,4,4444,16,0
17534,54,9,223.36,1,3,4,4,4,3444,15,0
17535,281,13,164.4,1,4,4,4,4,4444,16,0
17536,178,3,76.5,1,4,4,4,4,4444,16,0
17537,30,74,887.67,2,2,2,2,4,2224,10,1
17538,26,9,98.42,1,2,4,4,4,2444,14,0
17540,25,25,578.9,2,2,3,3,4,2334,12,1
17542,270,25,170.75,1,4,3,4,4,4344,15,0
17545,44,141,642.32,1,2,1,3,4,2134,10,1
17548,234,5,103.3,1,4,4,4,4,4444,16,0
17549,24,6,148.86,2,2,4,4,4,2444,14,0
17550,198,42,267.16,2,4,2,4,4,4244,14,0
17551,360,39,290.34,1,4,3,4,4,4344,15,0
17552,61,49,930.41,3,3,2,2,4,3224,11,1
17553,130,2,1487.6,1,3,4,2,4,3424,13,0
17554,2,88,1952.45,5,1,2,1,3,1213,7,2
17555,20,105,480.31,2,2,1,3,4,2134,10,1
17556,206,6,157.9,1,4,4,4,4,4444,16,0
17557,15,34,541.46,3,1,3,3,4,1334,11,1
17560,95,26,854.95,4,3,3,2,3,3323,11,1
17561,20,45,165.12,1,2,2,4,4,2244,12,1
17562,15,63,1122.38,6,1,2,2,3,1223,8,1
17564,25,49,454.01,3,2,2,3,4,2234,11,1
17566,9,142,869.77,2,1,1,2,4,1124,8,2
17567,8,165,4331.48,8,1,1,1,2,1112,5,2
17569,333,29,344.14,1,4,3,3,4,4334,14,0
17571,51,271,1425.67,4,2,1,2,3,2123,8,1
17572,72,12,226.75,3,3,4,4,4,3444,15,0
17573,30,25,380.6,2,2,3,3,4,2334,12,1
17574,243,8,185.65,1,4,4,4,4,4444,16,0
17576,9,402,3564.83,13,1,1,1,1,1111,4,2
17578,219,5,143.46,1,4,4,4,4,4444,16,0
17579,5,50,448.9,3,1,2,3,4,1234,10,2
17580,253,45,215.72,3,4,2,4,4,4244,14,0
17581,1,439,11025.24,10,1,1,1,1,1111,4,2
17582,237,29,175.27,1,4,3,4,4,4344,15,0
17584,8,35,1242.3,2,1,3,2,4,1324,10,2
17585,110,208,1116.68,4,3,1,2,3,3123,9,1
17588,101,23,1240.2,3,3,3,2,4,3324,12,1
17589,61,253,2404.17,4,3,1,1,3,3113,8,1
17590,3,196,1468.02,3,1,1,2,4,1124,8,2
17591,74,157,2203.67,7,3,1,1,2,3112,7,1
17593,4,212,3923.86,5,1,1,1,3,1113,6,2
17594,86,50,993.18,2,3,2,2,4,3224,11,1
17595,13,82,386.69,1,1,2,3,4,1234,10,1
17596,24,265,2806.69,6,2,1,1,3,2113,7,2
17597,214,55,2044.37,1,4,2,1,4,4214,11,1
17600,18,13,161.67,1,1,4,4,4,1444,13,0
17601,240,9,116.01,1,4,4,4,4,4444,16,0
17602,3,551,5054.42,6,1,1,1,3,1113,6,2
17603,79,11,394.72,1,3,4,3,4,3434,14,0
17604,218,63,309.36,2,4,2,3,4,4234,13,1
17608,34,56,191.99,1,2,2,4,4,2244,12,1
17609,41,233,1105.78,4,2,1,2,3,2123,8,1
17611,8,567,3961.12,12,1,1,1,1,1111,4,2
17612,54,135,2048.45,6,3,1,1,3,3113,8,1
17613,23,306,4544.55,9,2,1,1,2,2112,6,2
17614,58,98,386.32,1,3,2,3,4,3234,12,1
17615,131,14,329.6,2,3,4,3,4,3434,14,0
17616,174,3,571.2,3,4,4,3,4,4434,15,0
17618,6,67,930.28,3,1,2,2,4,1224,9,2
17619,313,74,214.37,1,4,2,4,4,4244,14,0
17620,60,4,81.44,1,3,4,4,4,3444,15,0
17621,22,26,1379.9,3,2,3,2,4,2324,11,1
17623,33,33,527.05,1,2,3,3,4,2334,12,1
17624,15,50,843.48,2,1,2,2,4,1224,9,1
